date,distances
0.0,8.0,9.0,10.0,11.0,12.0,13.0,14.0,15.0,16.0,17.0,18.0,19.0,20.0,21.0,22.0,23.0,24.0,25.0,26.0,27.0,28.0,29.0,30.0,31.0,32.0,33.0,34.0,35.0,36.0,37.0,38.0,39.0,40.0,41.0,42.0,43.0,44.0
20200108.0,0.2751,0.22010000000000002,0.2212,0.2807,0.3649,0.45130000000000003,0.4653,0.4827,0.4434,0.5658,0.841,0.6466,0.5501,0.2818,0.3986,0.2465,0.1219,0.1258,0.1797,0.3357,1.034,0.983,0.945,0.92,0.8390000000000001,0.5108,0.4188,0.4289,0.4311,0.30820000000000003,0.2942,0.4165,0.1954,0.18420000000000003,0.1932,0.1348,0.2437
20200221.0,0.3084,0.40590000000000004,0.45640000000000003,0.4575,0.48210000000000003,0.4328,0.5393,0.6189,0.941,0.9279999999999999,0.6369,0.4681,0.31620000000000004,0.3331,0.20920000000000002,0.3392,0.18280000000000002,0.32189999999999996,1.153,1.6,1.3,1.22,1.189,1.165,1.1059999999999999,1.148,1.25,0.935,0.805,0.96,0.7637,0.5394,0.3578,0.2681,0.25579999999999997,0.3847,0.3073
